PK_LatinskNavnID;Rike;Underrike;Rekke;Underrekke;Overklasse;Klasse;Underklasse;Infraklasse;Kohort;Overorden;Orden;Underorden;Infraorden;Overfamilie;Familie;Underfamilie;Tribus;Undertribus;Slekt;Underslekt;Seksjon;Art;Underart;Varietet;Form;FK_OverordnaLatinskNavnID;FK_TypeEksID;SistEndraMeningDato;Autorstreng;Hovedstatus;Bistatus;SistEndraDato;DagensDato;Forfatter;Aar;Referanse;Kommentar;PK_TaksonID;FK_GyldigLatinskNavnID;FinnesINorge;PopulærnavnBokmål;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar;PopulærnavnNynorsk;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar;PopulærnavnSamisk;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar
"1414";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Gelidiales";;;;;;;;;;;;;;;"1404";"1414";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1414;1414;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1415";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Gigartinales";;;;;;;;;;;;;;;"1404";"1415";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1415;1415;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1416";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Goniotrichales";;;;;;;;;;;;;;;"1404";"1416";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1416;1416;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1417";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Gracilariales";;;;;;;;;;;;;;;"1404";"1417";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1417;1417;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1418";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Halymeniales";;;;;;;;;;;;;;;"1404";"1418";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1418;1418;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1419";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Hildenbrandiales";;;;;;;;;;;;;;;"1404";"1419";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1419;1419;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1420";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Nemaliales";;;;;;;;;;;;;;;"1404";"1420";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1420;1420;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1421";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Not_assigned_4654";;;;;;;;;;;;;;;"1404";"1421";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1421;1421;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1422";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;;;;;;;;;;;;"1404";"1422";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1422;1422;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1423";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Pihiellales";;;;;;;;;;;;;;;"1404";"1423";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1423;1423;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1424";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Plocamiales";;;;;;;;;;;;;;;"1404";"1424";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1424;1424;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1425";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodogorgonales";;;;;;;;;;;;;;;"1404";"1425";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1425;1425;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1426";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;;;;;;;;;;;;"1404";"1426";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1426;1426;"Nei";;;;;;;;;;;;;;;;;;;;;;
"1427";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Thoreales";;;;;;;;;;;;;;;"1404";"1427";"30.04.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"30.04.2009 00:00:00";"30.04.2009 00:00:00";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1427;1427;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106833";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Champiaceae";;;;;;;;;;;"1426";"98504";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66619;106833;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106836";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Lomentariaceae";;;;;;;;;;;"1426";"98507";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66622;106836;"Nei";;;;;;;;;;;;;;;;;;;;;;
"107010";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Rhodymeniaceae";;;;;;;;;;;"1426";"98681";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66659;107010;"Nei";;;;;;;;;;;;;;;;;;;;;;
"107011";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Rhodymeniaceae";;;;"Rhodymenia";;;;;;;"107010";"98682";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66660;107011;"Nei";;;;;;;;;;;;;;;;;;;;;;
"107012";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Rhodymeniaceae";;;;"Rhodymenia";;;"palmata";;;;"107011";"98683";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66603;106817;"Ja";"søl";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"søl";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106837";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Lomentariaceae";;;;"Lomentaria";;;;;;;"106836";"98508";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66623;106837;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106838";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Lomentariaceae";;;;"Lomentaria";;;"articulata";;;;"106837";"98509";"20.08.2009 00:00:00";"(Hudson) Lyngbye";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1819";;;66624;106838;"Ja";"leddet rosenrør";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"ledda rosenrøyr";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106839";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Lomentariaceae";;;;"Lomentaria";;;"clavellosa";;;;"106837";"98510";"20.08.2009 00:00:00";"(Turner) Gaillon";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1828";;;66625;106839;"Ja";"vanlig rosenrør";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"vanleg rosenrøyr";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106840";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Lomentariaceae";;;;"Lomentaria";;;"orcadensis";;;;"106837";"98511";"20.08.2009 00:00:00";"(Harvey) F. S. Collins";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1937";;;66626;106840;"Ja";"spissbladet rosenrør";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"spissblada rosenrøyr";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106973";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Lomentariaceae";;;;"Lomentaria";;;"rosea";;;;"106837";"98644";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66626;106840;"Ja";"spissbladet rosenrør";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"spissblada rosenrøyr";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"128116";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Lomentariaceae";;;;"Lomentaria";;;"hakodatensis";;;;"106837";"119318";;;"Gyldig";"Ingen_bistatus";"27.09.2011 00:00:00";"27.09.2011 00:00:00";;;;"dørstokkart";84980;128116;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106834";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Champiaceae";;;;"Chylocladia";;;;;;;"106833";"98505";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66620;106834;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106835";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Champiaceae";;;;"Chylocladia";;;"verticillata";;;;"106834";"98506";"20.08.2009 00:00:00";"(Lightfoot) Bliding";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1928";;;66621;106835;"Ja";"kransrør";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kransrøyr";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106938";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Rhodymeniales";;;;"Champiaceae";;;;"Chylocladia";;;"kaliformis";;;;"106834";"98609";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66621;106835;"Ja";"kransrør";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kransrøyr";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106830";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Plocamiales";;;;"Plocamiaceae";;;;;;;;;;;"1424";"98501";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66616;106830;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106831";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Plocamiales";;;;"Plocamiaceae";;;;"Plocamium";;;;;;;"106830";"98502";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66617;106831;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106832";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Plocamiales";;;;"Plocamiaceae";;;;"Plocamium";;;"cartilagineum";;;;"106831";"98503";"20.08.2009 00:00:00";"(Linnaeus) P. S. Dixon";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1967";;;66618;106832;"Ja";"kamskåring";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kamskòring";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106985";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Plocamiales";;;;"Plocamiaceae";;;;"Plocamium";;;"coccineum";;;;"106831";"98656";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66618;106832;"Ja";"kamskåring";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kamskòring";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106813";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Palmariaceae";;;;;;;;;;;"1422";"98484";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66599;106813;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106818";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodophysemataceae";;;;;;;;;;;"1422";"98489";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66604;106818;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106827";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodothamniellaceae";;;;;;;;;;;"1422";"98498";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66613;106827;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106828";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodothamniellaceae";;;;"Rhodothamniella";;;;;;;"106827";"98499";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66614;106828;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106829";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodothamniellaceae";;;;"Rhodothamniella";;;"floridula";;;;"106828";"98500";"20.08.2009 00:00:00";"(Dillwyn) Feldmann";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1978";;;66615;106829;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106819";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodophysemataceae";;;;"Halosacciocolax";;;;;;;"106818";"98490";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66605;106819;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106821";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodophysemataceae";;;;"Meiodiscus";;;;;;;"106818";"98492";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66607;106821;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106824";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodophysemataceae";;;;"Rhodophysema";;;;;;;"106818";"98495";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66610;106824;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106825";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodophysemataceae";;;;"Rhodophysema";;;"elegans";;;;"106824";"98496";"20.08.2009 00:00:00";"(Crouan & Crouan ex J. Agardh) P.S. Dixon";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1964";;;66611;106825;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106826";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodophysemataceae";;;;"Rhodophysema";;;"georgei";;;;"106824";"98497";"20.08.2009 00:00:00";"Batters";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1900";;;66612;106826;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106822";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodophysemataceae";;;;"Meiodiscus";;;"concrecens";;;;"106821";"98493";"20.08.2009 00:00:00";"(K. M. Drew) P. W. Gabrielson";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"2000";;"niva";66608;106822;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106823";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodophysemataceae";;;;"Meiodiscus";;;"spetsbergensis";;;;"106821";"98494";"20.08.2009 00:00:00";"(Kjellman) Saunders & McLachlan";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1991";;;66609;106823;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106820";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Rhodophysemataceae";;;;"Halosacciocolax";;;"kjellmanii";;;;"106819";"98491";"20.08.2009 00:00:00";"S. Lund";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1959";;;66606;106820;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106814";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Palmariaceae";;;;"Devaleraea";;;;;;;"106813";"98485";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66600;106814;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106816";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Palmariaceae";;;;"Palmaria";;;;;;;"106813";"98487";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66602;106816;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106966";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Palmariaceae";;;;"Halosaccion";;;;;;;"106813";"98637";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66655;106966;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106967";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Palmariaceae";;;;"Halosaccion";;;"ramentaceum";;;;"106966";"98638";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66601;106815;"Ja";"draugskjegg";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"draugskjegg";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106817";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Palmariaceae";;;;"Palmaria";;;"palmata";;;;"106816";"98488";"20.08.2009 00:00:00";"(Linnaeus) Kuntze";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1891";;;66603;106817;"Ja";"søl";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"søl";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106815";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Palmariales";;;;"Palmariaceae";;;;"Devaleraea";;;"ramentacea";;;;"106814";"98486";"20.08.2009 00:00:00";"(Linnaeus) Guiry";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1982";;;66601;106815;"Ja";"draugskjegg";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"draugskjegg";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106807";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Nemaliales";;;;"Liagoraceae";;;;;;;;;;;"1420";"98478";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66593;106807;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106810";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Nemaliales";;;;"Scinaiaceae";;;;;;;;;;;"1420";"98481";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66596;106810;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106811";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Nemaliales";;;;"Scinaiaceae";;;;"Scinaia";;;;;;;"106810";"98482";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66597;106811;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106812";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Nemaliales";;;;"Scinaiaceae";;;;"Scinaia";;;"furcellata";;;;"106811";"98483";"20.08.2009 00:00:00";"(Turner) J. Agardh";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1851";;;66598;106812;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106808";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Nemaliales";;;;"Liagoraceae";;;;"Nemalion";;;;;;;"106807";"98479";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66594;106808;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106809";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Nemaliales";;;;"Liagoraceae";;;;"Nemalion";;;"helminthoides";;;;"106808";"98480";"20.08.2009 00:00:00";"(Velley) Batters";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1902";;;66595;106809;"Ja";"rødsleipe";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"raudsleipe";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106980";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Nemaliales";;;;"Liagoraceae";;;;"Nemalion";;;"multifidum";;;;"106808";"98651";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66595;106809;"Ja";"rødsleipe";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"raudsleipe";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106802";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Hildenbrandiales";;;;"Hildenbrandiaceae";;;;;;;;;;;"1419";"98473";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66588;106802;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106803";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Hildenbrandiales";;;;"Hildenbrandiaceae";;;;"Hildenbrandia";;;;;;;"106802";"98474";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66589;106803;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106804";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Hildenbrandiales";;;;"Hildenbrandiaceae";;;;"Hildenbrandia";;;"crouaniorum";;;;"106803";"98475";"20.08.2009 00:00:00";"J. Agardh";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1852";;;66590;106804;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106805";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Hildenbrandiales";;;;"Hildenbrandiaceae";;;;"Hildenbrandia";;;"rivularis";;;;"106803";"98476";"20.08.2009 00:00:00";"(Liebmann) J. Agardh";"Gyldig";"Ingen_bistatus";"16.10.2013 00:00:00";"20.08.2009 00:00:00";;"1851";;"ferskvann";66591;106805;"Ja";"elveblod";;"Bokmål";"Nei";"16.10.2013 00:00:00";"16.10.2013 00:00:00";;;;;;;;;;;;;;;;
"106806";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Hildenbrandiales";;;;"Hildenbrandiaceae";;;;"Hildenbrandia";;;"rubra";;;;"106803";"98477";"20.08.2009 00:00:00";"(Sommerfelt) Meneghini";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1841";;;66592;106806;"Ja";"fjæreblod";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"fjøreblod";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106964";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Hildenbrandiales";;;;"Hildenbrandiaceae";;;;"Hildenbrandia";;;"crouanii";;;;"106803";"98635";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66590;106804;"Ja";;;;;;;;;;;;;;;;;;;;;;
